,Unnamed: 0.1,Unnamed: 0,department,division,job_title,employee_classification,start_date,title_date,flsa_status,annual_base_rate,start_year,annual_salary,employee_status
2803,2803,2803,Information Technology,Information Technology,Technology Manager,Permanent Full-time,2006-07-05T00:00:00.000,2023-04-22T00:00:00.000,Exempt,110000.0,2006,110000.0,FT
2804,2804,2804,Information Technology,Information Technology,Network Engineer III,Permanent Full-time,2001-03-19T00:00:00.000,2014-04-23T00:00:00.000,Exempt,118359.72,2001,118359.72,FT
2805,2805,2805,Information Technology,Information Technology,Technology Manager,Permanent Full-time,2021-09-13T00:00:00.000,2021-09-13T00:00:00.000,Exempt,99750.0,2021,99750.0,FT
2806,2806,2806,Information Technology,Information Technology,Network Engineer IV,Permanent Full-time,2008-05-15T00:00:00.000,2011-06-23T00:00:00.000,Exempt,102653.25,2008,102653.25,FT
2807,2807,2807,Information Technology,Information Technology,Radio Communications Sys Supv,Permanent Full-time,2012-03-26T00:00:00.000,2017-02-23T00:00:00.000,Nonexempt,68658.65,2012,68658.65,FT
2808,2808,2808,Information Technology,Information Technology,Programmer/Analyst V,Permanent Full-time,2017-01-09T00:00:00.000,2023-01-17T00:00:00.000,Exempt,69193.55,2017,69193.55,FT
2809,2809,2809,Information Technology,Information Technology,Network Engineer IV,Permanent Full-time,2007-01-02T00:00:00.000,2017-05-01T00:00:00.000,Exempt,98949.22,2007,98949.22,FT
2810,2810,2810,Information Technology,Information Technology,IT Planner,Permanent Full-time,2023-04-08T00:00:00.000,2023-04-08T00:00:00.000,Exempt,62850.0,2023,62850.0,FT
2811,2811,2811,Information Technology,Information Technology,Network Engineer IV,Permanent Full-time,2001-11-19T00:00:00.000,2016-09-23T00:00:00.000,Exempt,107823.94,2001,107823.94,FT
2812,2812,2812,Information Technology,Information Technology,Programmer/Analyst IV,Permanent Full-time,2016-05-09T00:00:00.000,2018-04-16T00:00:00.000,Exempt,63161.56,2016,63161.56,FT
2813,2813,2813,Information Technology,Information Technology,Programmer/Analyst IV,Permanent Full-time,2022-08-29T00:00:00.000,2022-08-29T00:00:00.000,Exempt,63009.66,2022,63009.66,FT
2814,2814,2814,Information Technology,Information Technology,Chief Information Officer,Permanent Full-time,1984-11-01T00:00:00.000,2023-01-03T00:00:00.000,Exempt,163441.63,1984,163441.63,FT
2815,2815,2815,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2000-11-20T00:00:00.000,2019-01-22T00:00:00.000,Nonexempt,45013.22,2000,45013.22,FT
2816,2816,2816,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2018-10-15T00:00:00.000,2018-10-15T00:00:00.000,Nonexempt,45013.22,2018,45013.22,FT
2817,2817,2817,Norfolk Community Services Board,NCSB-Case Management,Case Manager II,Permanent Full-time,2021-08-16T00:00:00.000,2022-08-15T00:00:00.000,Nonexempt,43631.0,2021,43631.0,FT
2818,2818,2818,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2020-02-29T00:00:00.000,2020-02-29T00:00:00.000,Nonexempt,46363.61,2020,46363.61,FT
2819,2819,2819,Norfolk Community Services Board,Shelter and Support Services,Program Administrator,Permanent Full-time,2003-07-02T00:00:00.000,2022-07-16T00:00:00.000,Exempt,59478.0,2003,59478.0,FT
2820,2820,2820,Norfolk Community Services Board,NCSB-Case Management,Case Manager II,Permanent Full-time,2021-07-17T00:00:00.000,2022-08-15T00:00:00.000,Nonexempt,43631.0,2021,43631.0,FT
2821,2821,2821,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2022-01-03T00:00:00.000,2022-01-03T00:00:00.000,Nonexempt,46336.5,2022,46336.5,FT
2822,2822,2822,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2017-03-06T00:00:00.000,2022-06-06T00:00:00.000,Nonexempt,45881.43,2017,45881.43,FT
2823,2823,2823,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2018-03-05T00:00:00.000,2018-03-05T00:00:00.000,Nonexempt,45913.49,2018,45913.49,FT
2824,2824,2824,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2021-08-02T00:00:00.000,2021-08-02T00:00:00.000,Nonexempt,46336.97,2021,46336.97,FT
2825,2825,2825,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2022-09-24T00:00:00.000,2022-09-24T00:00:00.000,Nonexempt,45013.5,2022,45013.5,FT
2826,2826,2826,Norfolk Community Services Board,NCSB-Emergency Services,Administrative Assistant I,Permanent Full-time,2023-01-28T00:00:00.000,2023-01-28T00:00:00.000,Nonexempt,40208.8,2023,40208.8,FT
2827,2827,2827,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2021-12-20T00:00:00.000,2021-12-20T00:00:00.000,Nonexempt,46336.5,2021,46336.5,FT
2828,2828,2828,Norfolk Community Services Board,NCSB-Prevention Services,Program Coordinator,Permanent Full-time,2015-06-13T00:00:00.000,2022-01-03T00:00:00.000,Nonexempt,49426.1,2015,49426.1,FT
2829,2829,2829,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2006-06-23T00:00:00.000,2021-12-20T00:00:00.000,Nonexempt,46336.5,2006,46336.5,FT
2830,2830,2830,Norfolk Community Services Board,Shelter and Support Services,Maintenance Mechanic I,Permanent Full-time,2021-02-27T00:00:00.000,2022-07-16T00:00:00.000,Nonexempt,37690.0,2021,37690.0,FT
2831,2831,2831,Norfolk Community Services Board,Shelter and Support Services,Maintenance Mechanic III,Permanent Full-time,2019-06-22T00:00:00.000,2022-08-29T00:00:00.000,Nonexempt,44206.0,2019,44206.0,FT
2832,2832,2832,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2016-01-25T00:00:00.000,2016-01-25T00:00:00.000,Nonexempt,46831.87,2016,46831.87,FT
2833,2833,2833,Norfolk Community Services Board,Shelter and Support Services,Human Services Aide,Permanent Full-time,2011-12-19T00:00:00.000,2023-02-25T00:00:00.000,Nonexempt,37440.0,2011,37440.0,FT
2834,2834,2834,Norfolk Community Services Board,NCSB-Prevention Services,Program Coordinator,Permanent Full-time,2016-11-08T00:00:00.000,2020-02-18T00:00:00.000,Nonexempt,50613.81,2016,50613.81,FT
2835,2835,2835,Norfolk Community Services Board,NCSB-Prevention Services,Program Administrator,Permanent Full-time,2014-06-23T00:00:00.000,2021-01-04T00:00:00.000,Exempt,53211.63,2014,53211.63,FT
2836,2836,2836,Norfolk Community Services Board,NCSB-Prevention Services,Program Coordinator,Permanent Full-time,2005-08-08T00:00:00.000,2005-08-08T00:00:00.000,Nonexempt,54777.31,2005,54777.31,FT
2837,2837,2837,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2016-04-08T00:00:00.000,2016-04-08T00:00:00.000,Nonexempt,46831.88,2016,46831.88,FT
2838,2838,2838,Norfolk Community Services Board,NCSB-Drug Court,Counselor III,Permanent Full-time,1997-05-01T00:00:00.000,1999-06-23T00:00:00.000,Nonexempt,65112.61,1997,65112.61,FT
2839,2839,2839,Norfolk Community Services Board,NCSB-Residential Services MH,Program Administrator,Permanent Full-time,2016-01-11T00:00:00.000,2019-11-25T00:00:00.000,Exempt,52754.98,2016,52754.98,FT
2840,2840,2840,Norfolk Community Services Board,NCSB-Shelter Plus Care,Case Manager III,Special Project w/ Retirement,2022-10-22T00:00:00.000,2022-10-22T00:00:00.000,Nonexempt,23.7,2022,49296.0,RET
2841,2841,2841,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2021-08-30T00:00:00.000,2021-08-30T00:00:00.000,Nonexempt,46336.97,2021,46336.97,FT
2842,2842,2842,Norfolk Community Services Board,NCSB-Substance Abuse Svs Adm,Support Technician,Permanent Full-time,2021-04-10T00:00:00.000,2021-04-10T00:00:00.000,Nonexempt,37440.0,2021,37440.0,FT
2843,2843,2843,Norfolk Community Services Board,NCSB-Substance Abuse Svs Adm,Administrative Assistant I,Permanent Full-time,2007-03-05T00:00:00.000,2010-02-23T00:00:00.000,Nonexempt,41113.85,2007,41113.85,FT
2844,2844,2844,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2019-02-19T00:00:00.000,2021-05-24T00:00:00.000,Nonexempt,46361.02,2019,46361.02,FT
2845,2845,2845,Norfolk Community Services Board,Shelter and Support Services,Case Manager III,Special Project w/ Retirement,2022-11-05T00:00:00.000,2022-11-05T00:00:00.000,Nonexempt,23.7,2022,49296.0,RET
2846,2846,2846,Norfolk Community Services Board,NCSB Homeless Project,Case Manager III,Permanent Full-time,2012-07-09T00:00:00.000,2016-04-08T00:00:00.000,Nonexempt,51514.47,2012,51514.47,FT
2847,2847,2847,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2019-04-13T00:00:00.000,2019-04-13T00:00:00.000,Nonexempt,46866.48,2019,46866.48,FT
2848,2848,2848,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2023-03-11T00:00:00.000,2023-03-11T00:00:00.000,Nonexempt,47157.0,2023,47157.0,FT
2849,2849,2849,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2022-11-19T00:00:00.000,2022-11-19T00:00:00.000,Nonexempt,47157.0,2022,47157.0,FT
2850,2850,2850,Norfolk Community Services Board,NCSB-Residential Services MH,Case Manager II,Permanent Full-time,2020-11-07T00:00:00.000,2020-11-07T00:00:00.000,Nonexempt,38440.0,2020,38440.0,FT
2851,2851,2851,Norfolk Community Services Board,NCSB- Mental Health Counseling,Support Technician,Permanent Full-time,2022-10-22T00:00:00.000,2022-10-22T00:00:00.000,Nonexempt,37440.0,2022,37440.0,FT
2852,2852,2852,Norfolk Community Services Board,Clinical Acute Services Admin,Administrative Assistant II,Permanent Full-time,2012-02-08T00:00:00.000,2012-02-08T00:00:00.000,Nonexempt,48903.23,2012,48903.23,FT
2853,2853,2853,Norfolk Community Services Board,Clinical Acute Services Admin,Division Head,Permanent Full-time,1986-04-01T00:00:00.000,2007-09-08T00:00:00.000,Exempt,116013.03,1986,116013.03,FT
2854,2854,2854,Norfolk Community Services Board,NCSB-Substance Abuse Svs Adm,Support Technician,Permanent Full-time,2004-03-08T00:00:00.000,2020-11-09T00:00:00.000,Nonexempt,37440.0,2004,37440.0,FT
2855,2855,2855,Norfolk Community Services Board,Shelter and Support Services,Human Services Aide,Permanent Full-time,2023-03-11T00:00:00.000,2023-03-11T00:00:00.000,Nonexempt,37440.0,2023,37440.0,FT
2856,2856,2856,Norfolk Community Services Board,NCSB-Case Management,Reimbursement Technician,Permanent Full-time,2022-08-29T00:00:00.000,2022-08-29T00:00:00.000,Nonexempt,37690.0,2022,37690.0,FT
2857,2857,2857,Norfolk Community Services Board,NCSB-Case Management,Case Manager I,Permanent Full-time,2022-11-19T00:00:00.000,2022-11-19T00:00:00.000,Nonexempt,37940.0,2022,37940.0,FT
2858,2858,2858,Norfolk Community Services Board,NCSB-Substance Abuse Svs Adm,Clinical Coordinator,Permanent Full-time,2001-03-23T00:00:00.000,2007-02-23T00:00:00.000,Exempt,65515.11,2001,65515.11,FT
2859,2859,2859,Norfolk Community Services Board,NCSB-Substance Abuse Svs Adm,Programs Manager,Permanent Full-time,2005-06-23T00:00:00.000,2022-12-17T00:00:00.000,Exempt,75000.0,2005,75000.0,FT
2860,2860,2860,Norfolk Community Services Board,NCSB Homeless Project,Case Manager III,Special Project w/ Retirement,2016-01-25T00:00:00.000,2016-01-25T00:00:00.000,Nonexempt,24.8,2016,51584.0,RET
2861,2861,2861,Norfolk Community Services Board,NCSB Homeless Project,Management Analyst II,Special Project w/ Retirement,2010-02-01T00:00:00.000,2021-12-06T00:00:00.000,Exempt,54823.04,2010,54823.04,RET
2862,2862,2862,Norfolk Community Services Board,NCSB STEP-VA FY 2023,Case Manager III,Special Project w/ Retirement,2007-06-25T00:00:00.000,2023-04-22T00:00:00.000,Nonexempt,23.7,2007,49296.0,RET
2863,2863,2863,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,Nonexempt,47157.0,2023,47157.0,FT
2864,2864,2864,Norfolk Community Services Board,NCSB-Drug Court,Case Manager III,Permanent Full-time,2011-03-08T00:00:00.000,2016-09-08T00:00:00.000,Nonexempt,53441.06,2011,53441.06,FT
2865,2865,2865,Norfolk Community Services Board,NCSB-Medical Services,Physician,SpecialProject PTw/Retirement,2021-12-06T00:00:00.000,2021-12-20T00:00:00.000,Exempt,174720.0,2021,174720.0,RET
2866,2866,2866,Norfolk Community Services Board,NCSB-Medical Services,Psychiatrist,Permanent Full-time,2011-05-31T00:00:00.000,2015-05-01T00:00:00.000,Exempt,226720.4,2011,226720.4,FT
2867,2867,2867,Norfolk Community Services Board,Other Merged Reg Funds (HNN),Management Analyst II,Special Project w/ Retirement,2023-03-11T00:00:00.000,2023-03-11T00:00:00.000,Exempt,50243.0,2023,50243.0,RET
2868,2868,2868,Norfolk Community Services Board,NCSB-Medical Services,Psychiatrist,Permanent Full-time,2009-12-01T00:00:00.000,2009-12-01T00:00:00.000,Exempt,273173.95,2009,273173.95,FT
2869,2869,2869,Norfolk Community Services Board,NCSB-Mental Health Svs Admin,Reimbursement Technician,Permanent Full-time,2007-11-26T00:00:00.000,2020-11-23T00:00:00.000,Nonexempt,37690.0,2007,37690.0,FT
2870,2870,2870,Norfolk Community Services Board,NCSB-Mental Health Svs Admin,Administrative Assistant I,Permanent Full-time,2020-08-01T00:00:00.000,2022-04-23T00:00:00.000,Nonexempt,38440.0,2020,38440.0,FT
2871,2871,2871,Norfolk Community Services Board,NCSB-Case Management,Case Manager I,Permanent Full-time,2022-11-19T00:00:00.000,2022-11-19T00:00:00.000,Nonexempt,37940.0,2022,37940.0,FT
2872,2872,2872,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2020-02-29T00:00:00.000,2022-08-27T00:00:00.000,Nonexempt,43025.0,2020,43025.0,FT
2873,2873,2873,Norfolk Community Services Board,NCSB-Treatment Specialty Court,Case Manager IV,Permanent Full-time,2003-12-08T00:00:00.000,2018-05-29T00:00:00.000,Exempt,50579.0,2003,50579.0,FT
2874,2874,2874,Norfolk Community Services Board,NCSB-Youth Activity Admin,Division Head,Special Project w/ Retirement,2018-02-05T00:00:00.000,2018-02-05T00:00:00.000,Exempt,74796.75,2018,74796.75,RET
2875,2875,2875,Norfolk Community Services Board,NCSB-Youth Services,Counselor III,Permanent Full-time,2001-10-23T00:00:00.000,2006-08-23T00:00:00.000,Nonexempt,60464.51,2001,60464.51,FT
2876,2876,2876,Norfolk Community Services Board,NCSB- Mental Health Counseling,Clinician,Retiree Part-time,1997-04-30T00:00:00.000,2016-09-08T00:00:00.000,Exempt,33.85,1997,70408.0,PT
2877,2877,2877,Norfolk Community Services Board,NCSB-Medical Services,Pharmacist,Permanent Full-time,2022-01-18T00:00:00.000,2022-01-18T00:00:00.000,Exempt,138075.0,2022,138075.0,FT
2878,2878,2878,Norfolk Community Services Board,NCSB-Opoid Replacement Clinic,Licensed Practical Nurse,Permanent Full-time,2020-07-06T00:00:00.000,2020-07-06T00:00:00.000,Nonexempt,48139.73,2020,48139.73,FT
2879,2879,2879,Norfolk Community Services Board,NCSB-Opoid Replacement Clinic,Counselor III,Permanent Full-time,2021-10-25T00:00:00.000,2021-10-25T00:00:00.000,Nonexempt,48543.5,2021,48543.5,FT
2880,2880,2880,Norfolk Community Services Board,NCSB-Case Management,Case Manager III,Permanent Full-time,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,Nonexempt,47157.0,2023,47157.0,FT
2881,2881,2881,Norfolk Community Services Board,NCSB-Emergency Services,Emergency Svc Counselor,Permanent Full-time,2004-04-20T00:00:00.000,2022-11-19T00:00:00.000,Exempt,50243.0,2004,50243.0,FT
2882,2882,2882,Norfolk Community Services Board,NCSB-Emergency Services,Emergency Svc Counselor,Permanent Full-time,2014-07-08T00:00:00.000,2014-07-08T00:00:00.000,Exempt,52754.98,2014,52754.98,FT
2883,2883,2883,Norfolk Community Services Board,NCSB-Emergency Services,Emergency Svc Counselor,Permanent Full-time,2022-12-03T00:00:00.000,2022-12-03T00:00:00.000,Exempt,57779.0,2022,57779.0,FT
2884,2884,2884,Norfolk Community Services Board,NCSB-Substance Abuse Svs Adm,Reimbursement Technician,Permanent Full-time,1999-12-23T00:00:00.000,2020-11-07T00:00:00.000,Nonexempt,41862.22,1999,41862.22,FT
2885,2885,2885,Norfolk Community Services Board,NCSB-Mental Health Svs Admin,Division Head,Permanent Full-time,2015-04-08T00:00:00.000,2021-07-05T00:00:00.000,Exempt,90313.72,2015,90313.72,FT
2886,2886,2886,Norfolk Community Services Board,NCSB-Medical Services,Registered Nurse,Permanent Full-time,2023-03-11T00:00:00.000,2023-03-11T00:00:00.000,Exempt,75000.0,2023,75000.0,FT
2887,2887,2887,Norfolk Community Services Board,NCSB-Medical Services,Registered Nurse,Permanent Full-time,2023-03-11T00:00:00.000,2023-03-11T00:00:00.000,Exempt,75000.0,2023,75000.0,FT
2888,2888,2888,Norfolk Community Services Board,NCSB-Medical Services,Psychiatrist,Permanent Part-time,2014-09-29T00:00:00.000,2014-09-29T00:00:00.000,Exempt,136352.49,2014,136352.49,PT
2889,2889,2889,Norfolk Community Services Board,NCSB-Drug Court,Counselor III,Permanent Full-time,2006-09-25T00:00:00.000,2016-01-11T00:00:00.000,Nonexempt,49891.51,2006,49891.51,FT
2890,2890,2890,Norfolk Community Services Board,NCSB-Opoid Replacement Clinic,Administrative Technician,Permanent Full-time,1998-09-08T00:00:00.000,1998-09-08T00:00:00.000,Nonexempt,46543.79,1998,46543.79,FT
2891,2891,2891,Norfolk Community Services Board,Shelter and Support Services,Human Services Aide,Permanent Full-time,2023-03-11T00:00:00.000,2023-03-11T00:00:00.000,Nonexempt,37440.0,2023,37440.0,FT
2892,2892,2892,Norfolk Community Services Board,Shelter and Support Services,Human Services Aide,Permanent Full-time,2023-03-25T00:00:00.000,2023-03-25T00:00:00.000,Nonexempt,37440.0,2023,37440.0,FT
2893,2893,2893,Norfolk Community Services Board,Shelter and Support Services,Human Services Aide,Permanent Full-time,2006-11-13T00:00:00.000,2023-03-11T00:00:00.000,Nonexempt,37440.0,2006,37440.0,FT
2894,2894,2894,Norfolk Community Services Board,Shelter and Support Services,Human Services Aide,Permanent Full-time,2023-04-08T00:00:00.000,2023-04-08T00:00:00.000,Nonexempt,37440.0,2023,37440.0,FT
2895,2895,2895,Norfolk Community Services Board,Shelter and Support Services,Human Services Aide,Permanent Full-time,2023-03-11T00:00:00.000,2023-03-11T00:00:00.000,Nonexempt,37440.0,2023,37440.0,FT
2896,2896,2896,Norfolk Community Services Board,NCSB-Case Management,Program Administrator,Permanent Full-time,1991-12-02T00:00:00.000,2021-08-28T00:00:00.000,Exempt,54308.05,1991,54308.05,FT
